[2024-12-19 18:42:37] - INFO: ### 正在将数据集 ['/mnt/workspace/translate/data/test_2016_flickr.de', '/mnt/workspace/translate/data/test_2016_flickr.en'] 转换成 Token ID 
[2024-12-19 18:42:37] - INFO: ### 正在将数据集 ['/mnt/workspace/translate/data/test_2016_flickr.de', '/mnt/workspace/translate/data/test_2016_flickr.en'] 转换成 Token ID 
[2024-12-19 18:42:37] - INFO: ### 正在将数据集 ['/mnt/workspace/translate/data/test_2016_flickr.de', '/mnt/workspace/translate/data/test_2016_flickr.en'] 转换成 Token ID 
[2024-12-19 18:43:10] - INFO: ############载入数据集############
[2024-12-19 18:43:16] - INFO: ############划分数据集############
[2024-12-19 18:43:16] - INFO: ### 正在将数据集 ['/mnt/workspace/translate/data/train.de', '/mnt/workspace/translate/data/train.en'] 转换成 Token ID 
[2024-12-19 18:43:18] - INFO: ### 正在将数据集 ['/mnt/workspace/translate/data/val.de', '/mnt/workspace/translate/data/val.en'] 转换成 Token ID 
[2024-12-19 18:43:18] - INFO: ### 正在将数据集 ['/mnt/workspace/translate/data/test_2016_flickr.de', '/mnt/workspace/translate/data/test_2016_flickr.en'] 转换成 Token ID 
[2024-12-19 18:43:18] - INFO: ############初始化模型############
[2024-12-19 18:47:42] - INFO: Epoch: 0, Batch[116/227], Train loss :7.811, Train acc: 0.07792207792207792
[2024-12-19 18:47:44] - INFO: Epoch: 0, Batch[117/227], Train loss :7.812, Train acc: 0.07223113964686999
[2024-12-19 18:47:46] - INFO: Epoch: 0, Batch[118/227], Train loss :7.816, Train acc: 0.06739130434782609
[2024-12-19 18:47:49] - INFO: Epoch: 0, Batch[119/227], Train loss :7.761, Train acc: 0.08112582781456953
[2024-12-19 18:47:52] - INFO: Epoch: 0, Batch[120/227], Train loss :7.741, Train acc: 0.07739082365948037
[2024-12-19 18:47:55] - INFO: Epoch: 0, Batch[121/227], Train loss :7.744, Train acc: 0.06955093099671412
[2024-12-19 18:47:57] - INFO: Epoch: 0, Batch[122/227], Train loss :7.741, Train acc: 0.07616974972796518
[2024-12-19 18:48:00] - INFO: Epoch: 0, Batch[123/227], Train loss :7.687, Train acc: 0.08469791078486731
[2024-12-19 18:48:02] - INFO: Epoch: 0, Batch[124/227], Train loss :7.713, Train acc: 0.07060121345835632
[2024-12-19 18:48:04] - INFO: Epoch: 0, Batch[125/227], Train loss :7.678, Train acc: 0.07967032967032966
[2024-12-19 18:48:06] - INFO: Epoch: 0, Batch[126/227], Train loss :7.651, Train acc: 0.07525083612040134
[2024-12-19 18:48:08] - INFO: Epoch: 0, Batch[127/227], Train loss :7.676, Train acc: 0.07166123778501629
[2024-12-19 18:48:10] - INFO: Epoch: 0, Batch[128/227], Train loss :7.644, Train acc: 0.07577433628318585
[2024-12-19 18:48:13] - INFO: Epoch: 0, Batch[129/227], Train loss :7.631, Train acc: 0.077209797657082
[2024-12-19 18:48:15] - INFO: Epoch: 0, Batch[130/227], Train loss :7.597, Train acc: 0.08306364617044229
[2024-12-19 18:48:17] - INFO: Epoch: 0, Batch[131/227], Train loss :7.612, Train acc: 0.07979910714285714
[2024-12-19 18:48:19] - INFO: Epoch: 0, Batch[132/227], Train loss :7.557, Train acc: 0.07927519818799547
[2024-12-19 18:48:22] - INFO: Epoch: 0, Batch[133/227], Train loss :7.539, Train acc: 0.08196721311475409
